timestamp,SONAR,TIMON,ARPEGIATOR,MIC_BUTTON,SERES_ISLA,SLIDE_RIBBON,CUEVA_SEL,SW,POT,SELVA_ONE_SHOT,SELVA_SEL,JOY_X,JOY_Y,BPM,TEMPO,PUENTE,LORITO
1780914979.452641,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,1,27,"0
",0,0,0,0,0,0,0,0,0,0
1780914979.555647,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,25,"1
",0,0,0,0,0,0,0,0,0,0
1780914979.659653,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,24,"2
",0,0,0,0,0,0,0,0,0,0
1780914979.762659,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,24,"3
",0,0,0,0,0,0,0,0,0,0
1780914979.864665,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,2,27,"4
",0,0,0,0,0,0,0,0,0,0
1780914979.975671,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,25,"5
",0,0,0,0,0,0,0,0,0,0
1780914980.077677,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,25,"6
",0,0,0,0,0,0,0,0,0,0
1780914980.179683,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,3,27,"7
",0,0,0,0,0,0,0,0,0,0
1780914980.289689,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,25,"8
",0,0,0,0,0,0,0,0,0,0
1780914980.394695,0,0,1,1,0,0,0,1,0,0,699,44,0,1,0,1,1,1,1,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,220,10583,-1,25,"9
",0,0,0,0,0,0,0,0,0,0
