timestamp,SONAR,TIMON,ARPEGIATOR,MIC_BUTTON,SERES_ISLA,SLIDE_RIBBON,CUEVA_SEL,SW,POT,SELVA_ONE_SHOT,SELVA_SEL,JOY_X,JOY_Y,BPM,TEMPO,PUENTE,LORITO
1780485097.983983,0,0,1,1,0,0,0,0,1,0,0,108,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,1,29,"0
",0,0,0,0,0,0,0,18,112,2
1780485097.993983,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"1
",0,0,0,0,0,0,0,18,112,2
1780485098.003984,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"2
",0,0,0,0,0,0,0,18,112,2
1780485098.013985,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"3
",0,0,0,0,0,0,0,18,112,2
1780485098.023985,0,0,1,1,0,0,0,0,1,0,0,100,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"4
",0,0,0,0,0,0,0,18,112,2
1780485098.033986,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"5
",0,0,0,0,0,0,0,18,112,2
1780485098.043986,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"6
",0,0,0,0,0,0,0,18,112,2
1780485098.054987,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"7
",0,0,0,0,0,0,0,18,113,2
1780485098.064987,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"8
",0,0,0,0,0,0,0,18,112,2
1780485098.074988,0,0,1,1,0,0,0,0,1,0,0,100,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"9
",0,0,0,0,0,0,0,18,112,1
1780485098.084989,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"10
",0,0,0,0,0,0,0,18,112,2
1780485098.094989,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"11
",0,0,0,0,0,0,0,18,112,1
1780485098.10599,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"12
",0,0,0,0,0,0,0,18,112,2
1780485098.11599,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"13
",0,0,0,0,0,0,0,18,112,2
1780485098.125991,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"14
",0,0,0,0,0,0,0,18,112,2
1780485098.135991,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"15
",0,0,0,0,0,0,0,18,112,2
1780485098.145992,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"16
",0,0,0,0,0,0,0,18,112,2
1780485098.156993,0,0,1,1,0,0,0,0,1,0,0,101,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"17
",0,0,0,0,0,0,0,18,112,1
1780485098.166993,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"18
",0,0,0,0,0,0,0,18,112,3
1780485098.176994,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"19
",0,0,0,0,0,0,0,18,112,2
1780485098.186994,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"20
",0,0,0,0,0,0,0,18,112,3
1780485098.197995,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"21
",0,0,0,0,0,0,0,18,112,2
1780485098.207996,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"22
",0,0,0,0,0,0,0,18,112,2
1780485098.217996,0,0,1,1,0,0,0,0,1,0,0,106,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"23
",0,0,0,0,0,0,0,18,112,2
1780485098.227997,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"24
",0,0,0,0,0,0,0,18,112,3
1780485098.237997,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"25
",0,0,0,0,0,0,0,18,112,3
1780485098.248998,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"26
",0,0,0,0,0,0,0,18,112,3
1780485098.258999,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"27
",0,0,0,0,0,0,0,18,112,2
1780485098.268999,0,0,1,1,0,0,0,0,1,0,0,100,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,2,28,"28
",0,0,0,0,0,0,0,18,112,2
1780485098.279,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"29
",0,0,0,0,0,0,0,18,112,2
1780485098.289,0,0,1,1,0,0,0,0,1,0,0,107,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10583,-1,26,"30
",0,0,0,0,0,0,0,18,112,2
